case,session,pdf,page,parser_speaker,blind_read_label,agree,words_found,label_distance,furniture_in_paragraph,confidence,opening_words,reader_notes,checked_by_hand_afterwards
332,2008-06-25_r10,2008-06-25_r10_ORDINARIA.pdf,51,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,"Señora senadora, se unifican cuando versan sobre el mismo tema.",none,
333,2008-07-16_r11,2008-07-16_r11_ORDINARIA.pdf,47,Sr. Rodríguez Saá,Sr. Rodríguez Saá.,yes,yes,same-paragraph,none,high,Pero muy bien.,"This is a short interjection (""Pero muy bien."") right after the president notes he ran over time.",
334,2008-07-16_r11,2008-07-16_r11_ORDINARIA.pdf,149,Sr. Urquía,Sr. Urquía.,yes,yes,same-paragraph,none,high,Señor presidente: he sido aludido y necesito treinta segundos para hacer unaaclaración.,none,
335,2008-08-06_r12,2008-08-06_r12_ORDINARIA.pdf,15,Sr. Presidente,Sr. Presidente.,yes,yes,previous-page,none,high,Tiene la palabra la señora senadora Fellner.,"The quoted line opens page 15 as an unlabeled continuation paragraph; the last bold label printed (on page 14) is ""Sr. Presidente.– Lo dejamos reservado en mesa."" and that turn carries forward to announce Fellner's turn.",
336,2008-08-06_r12,2008-08-06_r12_ORDINARIA.pdf,36,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Sanz.,none,
337,2008-08-13_r13,2008-08-13_r13_ORDINARIA.pdf,29,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Senadora Giri: si no tiene nada que agregar, pasamos a la votación en generaly",none,
338,2008-09-03_r14,2008-09-03_r14_ORDINARIA.pdf,3,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,Mensaje 1362/08 del Poder Ejecutivo solicitando acuerdopara designar defensor público oficial adjunto de la,none,
339,2008-09-03_r14,2008-09-03_r14_ORDINARIA.pdf,12,Sr. Pichetto,Sr. Pichetto.,yes,yes,same-paragraph,none,high,Luro Pueyrredón.,"The very next paragraph, under a different label (Sr. Fernández), contains the similar but longer phrase ""Sí, Patricia Bullrich Luro Pueyrredón."" — not an exact match to the quoted words, so no real ambiguity.",
340,2008-09-10_r15,2008-09-10_r15_ORDINARIA.pdf,23,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Vamos a tener que votar. Esto implicaría retirar el tema y aprobar unamoción de,none,
341,2008-09-10_r15,2008-09-10_r15_ORDINARIA.pdf,39,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Aprobado. Si no se hace uso de la palabra, se va a votar en","The word ""Aprobado."" under this same label appears twice on the page; only the second occurrence is immediately followed by ""Si no se hace uso de la palabra, se va a votar en general y en particular en una sola votación,"" matching the quote. Both occurrences share the same label, so no true ambiguity of speaker.",
342,2008-09-10_r15,2008-09-10_r15_ORDINARIA.pdf,47,Sra. Giri,Sra. Giri.,yes,yes,same-paragraph,none,high,"Señor presidente: a través de este proyecto, se deroga el artículo 7E de la",none,
343,2008-10-01_r17,2008-10-01_r17_ORDINARIA.pdf,44,Sr. Gioja,Sr. Gioja.,yes,yes,same-paragraph,none,high,Señor presidente: esta interrupción lamentablemente le quitó cierta ilación a la conversación que veníamos,none,
344,2008-10-22_r18,2008-10-22_r18_ORDINARIA.pdf,53,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Corresponde pasar a la consideración en conjunto de los asuntosoportunamente reservados en mesa.,none,
345,2008-11-05_r19,2008-11-05_r19_ORDINARIA.pdf,15,Sr. Rossi,Sr. Rossi.,yes,yes,same-paragraph,none,high,"Señor presidente: simplemente, quiero referirme a lo que ha planteado el señorsenador Pichetto, con",none,
346,2008-11-05_r19,2008-11-05_r19_ORDINARIA.pdf,55,Sr. Marino,Sr. Marino.,yes,yes,same-paragraph,none,high,"Señor presidente: desde hace algunos días, creo que la inmensa mayoría delos argentinos celebramos,",none,
347,2008-11-20_r20,2008-11-20_r20_ORDINARIA.pdf,22,Sr. Jenefes,Sr. Jenefes.,yes,yes,same-paragraph,none,high,"Señor presidente, señores senadores: estamos considerando un proyecto de leyque remitió el Poder Ejecutivo",none,
348,2008-11-26_r21,2008-11-26_r21_ORDINARIA.pdf,48,Sra. Negre de Alonso,Sra. Negre de Alonso.,yes,yes,same-paragraph,none,high,Señor presidente: una pregunta a la miembro informante y a travésde ella a la,none,
349,2008-11-26_r21,2008-11-26_r21_ORDINARIA.pdf,48,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Continúa en el uso de la palabra la señora senadora Giri.,"ambiguous — the identical sentence ""Continúa en el uso de la palabra la señora senadora Giri."" is printed twice on this page, both times under the label ""Sr. Presidente.""; reporting that label since both instances agree.",
350,2008-11-26_r21,2008-11-26_r21_ORDINARIA.pdf,48,Sra. Negre de Alonso,Sra. Negre de Alonso.,yes,yes,same-paragraph,none,high,Pido la palabra.,none,
351,2008-11-26_r21,2008-11-26_r21_ORDINARIA.pdf,48,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Continúa en el uso de la palabra la señora senadora Giri.,"The exact phrase appears twice on the page, both times under the label ""Sr. Presidente."" — not truly ambiguous since both instances carry the same label.",
352,2008-12-10_r22,2008-12-10_r22_ORDINARIA.pdf,24,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,"— Los Órdenes del Día en consideración, cuyos textos se incluyen en el Apéndice, son los siguientes:",high,"Órdenes del Día 1053 a 1074, 1165 a 1167, 1170, 1172 a 1182, 1184,1186",none,
353,2008-12-10_r22,2008-12-10_r22_ORDINARIA.pdf,39,Sr. Presidente (Marino),Sr. Presidente (Marino).,yes,yes,same-paragraph,none,high,Continúe en el uso de la palabra senador Martínez.,none,
354,2008-12-10_r22,2008-12-10_r22_ORDINARIA.pdf,84,Sra. Estenssoro,Sra. Estenssoro.,yes,yes,same-paragraph,none,high,"Muchas gracias, señor presidente y, por su intermedio, al senador Sanz.También quiero señalar, para",none,
355,2008-12-10_r22,2008-12-10_r22_ORDINARIA.pdf,94,Sr. Presidente (Pampuro),Sr. Presidente (Pampuro).,yes,yes,same-paragraph,(Risas.),high,Tiene la palabra la senadora Escudero.,"The quoted sentence sits later in the same presidential turn, after ""Iremos a buscarlo en los registros públicos. (Risas.)""; no new bold label intervenes.",
356,2008-12-10_r22,2008-12-10_r22_ORDINARIA.pdf,98,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,— El resultado de la votación surge del Acta N° 8,high,Se registran 58 votos por la afirmativa y 8 por la negativa.,none,
357,2008-12-17_r23,2008-12-17_r23_ORDINARIA.pdf,81,Sra. Fellner,Sra. Fellner.,yes,yes,same-paragraph,none,high,Señor presidente: antes de pasar a la votación les leeré un texto —cuyo autorescribía,none,
358,2008-12-18_r24,2008-12-18_r24_ORDINARIA.pdf,4,Sr. Ríos,Sr. Ríos.,yes,yes,same-paragraph,none,high,"Estamos tratando en principio el Orden del Día 1418, que tiene dictamen de laComisión",none,
359,2009-03-04_r02,2009-03-04_r02_ORDINARIA.pdf,17,Sr. Sanz,Sr. Sanz.,yes,yes,same-paragraph,none,high,"Señor presidente: es para anunciar la abstención del señor senador Marino, queacaba de ingresar.",none,
360,2009-03-04_r02,2009-03-04_r02_ORDINARIA.pdf,37,Sra. Negre de Alonso,Sra. Negre de Alonso.,yes,yes,same-paragraph,- Asentimiento.,high,"Voy a proponer que, si mis pares están de acuerdo, votemos elproyecto en general",none,
361,2009-03-04_r02,2009-03-04_r02_ORDINARIA.pdf,39,Sra. Fellner,Sra. Fellner.,yes,yes,same-paragraph,none,high,"Señor presidente: en el mismo sentido que lo manifestado por la señora senadorapor Salta,",none,
362,2009-03-04_r02,2009-03-04_r02_ORDINARIA.pdf,56,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,El proyecto S. 4431/08 dice que el Senado de la Nación argentinadeclara su enérgico,none,
363,2009-03-26_r03,2009-03-26_r03_ORDINARIA.pdf,118,Sr. Pichetto,Sr. Pichetto.,yes,yes,same-paragraph,none,high,"Veamos si podemos ordenar el debate, porque la preocupación es de todos los senadores.",none,
364,2009-04-15_r04,2009-04-15_r04_ORDINARIA.pdf,29,Sr. Morales,Sr. Morales.,yes,yes,same-paragraph,none,high,Señor presidente: apoyo totalmente esta iniciativa. Creo que es muy bueno este proyecto que,none,
365,2009-05-13_r05,2009-05-13_r05_ORDINARIA.pdf,64,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Está tomada. Por Secretaría se enunciará el paquete de proyectos sobre tablas.,none,
366,2009-07-08_r06,2009-07-08_r06_ORDINARIA.pdf,48,Sra. Escudero,Sra. Escudero.,yes,yes,same-paragraph,none,high,"Quiero leer textualmente lo que opinó el doctor Zaffaroni respecto deeste tema, que es",Quote is the opening line of Sra. Escudero's turn at the very bottom of the page; sentence is cut off there.,
367,2009-07-08_r06,2009-07-08_r06_ORDINARIA.pdf,52,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Aprobado.— Los proyectos en consideración, cuyos textos se incluyen en el Apéndice, son los",none,
368,2009-08-05_r07,2009-08-05_r07_ORDINARIA.pdf,18,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Negre de Alonso.,none,
369,2009-08-20_r08,2009-08-20_r08_ORDINARIA.pdf,13,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Sanz.,none,
370,2009-08-20_r08,2009-08-20_r08_ORDINARIA.pdf,90,Sr. Morales,Sr. Morales.,yes,yes,same-paragraph,none,high,Señor presidente: la verdad es que si nos ponen en la situación de tener,none,
371,2009-09-09_r11,2009-09-09_r11_INFORMATIVA_ESPECIAL.pdf,55,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Señora senadora Viudes, ¿quiere agregar algo?",none,
372,2009-09-23_r12,2009-09-23_r12_ORDINARIA.pdf,25,Sr. Presidente (Pampuro),Sr. Presidente (Pampuro).,yes,yes,same-paragraph,none,high,"A continuación, corresponde la consideración de los proyectosde ley.",none,
373,2009-09-23_r12,2009-09-23_r12_ORDINARIA.pdf,37,Sr. Pichetto,Sr. Pichetto.,yes,yes,same-paragraph,none,high,Señor presidente: estamos votando de buena fe estos proyectos. Algunos deellos han sido incorporados,none,
374,2009-10-09_r13,2009-10-09_r13_ESPECIAL.pdf,43,Sra. Díaz,Sra. Díaz.,yes,yes,same-paragraph,none,medium,Señor presidente...,"The quoted phrase ""Señor presidente..."" is generic filler; it appears once on the page as the opening of Sra. Díaz's turn, immediately after the presiding officer asks her to wrap up.",
375,2009-10-09_r13,2009-10-09_r13_ESPECIAL.pdf,57,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Saadi.,none,
376,2009-10-09_r13,2009-10-09_r13_ESPECIAL.pdf,189,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,Señora senadora Quintela: sírvase manifestar su voto a viva voz.,Clean match; only one occurrence of this phrase on the page.,
377,2009-10-09_r13,2009-10-09_r13_ESPECIAL.pdf,191,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,"Se registran 43 votos afirmativos, 24 negativos.",Clean match.,
378,2009-10-09_r13,2009-10-09_r13_ESPECIAL.pdf,193,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,"Finalmente, se registran 44 votos por la afirmativa y 23 por lanegativa.","The page has two similar ""Finalmente, se registran..."" lines under the same label (Sr. Secretario (Estrada)); the one with 44/23 matches the quote (the other has 42/25 votes), so no true ambiguity in label even though both are attributed to the same speaker.",
379,2009-10-28_r15,2009-10-28_r15_ORDINARIA.pdf,10,Sr. Presidente (Pampuro),Sr. Presidente (Pampuro).,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Pichetto.,Clean match.,
380,2009-10-28_r15,2009-10-28_r15_ORDINARIA.pdf,29,Sra. Bongiorno,Sra. Bongiorno.,yes,yes,same-paragraph,none,high,"Señora presidenta: en primer lugar, concuerdo con muchos de los análisisque se han hecho",Clean match.,
381,2009-10-28_r15,2009-10-28_r15_ORDINARIA.pdf,53,Sr. Pichetto,Sr. Pichetto.,yes,yes,previous-page,none,medium,para que la reglamentación de la norma sancionada por elCongreso de la Nación no,"On page 52, ""Sr. Pichetto. — Salta tiene una deuda muy baja en el terreno financiero."" is the last bold label before the unlabeled paragraphs (about La Pampa, Río Negro, motos, etc.) that continue onto page 53 and contain the quoted words; no new label intervenes before the quote, so it carries forward as Sr. Pichetto's turn. The paragraph text itself reads as a long personal reflection which could plausibly belong to whoever's speech was interrupted by Romero/Pichetto's exchange, but per the brief's rule only the last printed label counts.",
382,2009-10-28_r15,2009-10-28_r15_ORDINARIA.pdf,55,Sr. Fernández,Sr. Fernández.,yes,yes,same-paragraph,none,high,"Se trata del Orden del Día 1351, de la Comisión Bicameral Revisora deCuentas de",Clean match.,
383,2009-11-11_r16,2009-11-11_r16_ORDINARIA.pdf,16,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,"A continuación, por Secretaría se enunciarán los tratamientos sobre tablas asolicitar que quedaron pendientes","Clean match; label printed with a hyphen/dash variant ""Sr. Presidente.-"".",
384,2009-11-11_r16,2009-11-11_r16_ORDINARIA.pdf,146,Sr. Ríos,Sr. Ríos.,yes,yes,same-paragraph,none,high,Votemos en general primero.,Clean match.,
385,2009-11-18_r17,2009-11-18_r17_ORDINARIA.pdf,36,Sr. Ríos,Sr. Ríos.,yes,yes,same-paragraph,none,high,C En realidad yo cité una reunión donde se habló del problema del perfil,"The quoted text begins with a stray ""C"" character before ""En realidad"" that appears to be an OCR/transcription artifact, not printed page furniture; the matching printed text is ""Sr. Ríos. — En realidad yo cité una reunión donde se habló del problema del perfil de deuda...""",
386,2009-11-18_r17,2009-11-18_r17_ORDINARIA.pdf,57,Sr. Presidente (Pampuro),Sr. Presidente (Pampuro).,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Lores.,Clean match.,
387,2009-11-18_r17,2009-11-18_r17_ORDINARIA.pdf,90,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,Se registraron 50 votos afirmativos. Unanimidad. —,"Two similar phrases appear on the page under the same label (Sr. Secretario (Estrada)) - ""En consecuencia, se registraron 50 votos afirmativos. Unanimidad."" earlier, and ""Se registraron 50 votos afirmativos. Unanimidad."" at the bottom, which is the exact verbatim match for the quote. Same label governs both, so no true ambiguity of attribution.",
388,2009-11-25_r18,2009-11-25_r18_ORDINARIA.pdf,30,Sr. Calcagno y Maillman,Sr. Calcagno y Maillman.-,yes,yes,same-paragraph,none,high,"Sí, por supuesto.",Clean match.,
389,2009-11-25_r18,2009-11-25_r18_ORDINARIA.pdf,86,Sr. Morales,Sr. Morales.,yes,yes,same-paragraph,none,high,"Permítame que los detalle, señor presidente. Se trata del segundo lote deartículos, con cambios",Clean match.,
390,2009-11-25_r18,2009-11-25_r18_ORDINARIA.pdf,103,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,"En consecuencia, los votos afirmativos son 42.",Clean match.,
391,2009-11-26_r19,2009-11-26_r19_ESPECIAL.pdf,5,Sr. Presidente,Sr. Presidente.,yes,yes,earlier-on-page,none,high,"Señora senadora nacional electa por la provincia de Catamarca, doña Lucía Benigna Corpacci: ¿juráis","The quoted words begin a new unlabeled paragraph (""Señora senadora nacional electa..."") that continues the same turn as the preceding bold-labeled ""Sr. Presidente."" line above it; no new label intervenes.",
392,2009-12-02_r20,2009-12-02_r20_ORDINARIA.pdf,40,Sr. Lores,Sr. Lores.},yes,yes,same-paragraph,none,high,"Señor presidente: en primera instancia, creo que el fortalecimiento de losprocesos democráticos vinculados a","The dash after the label is printed as a stray ""}"" character in this scan (an OCR/print artifact of the em-dash), transcribed verbatim as it appears.",
393,2009-12-02_r20,2009-12-02_r20_ORDINARIA.pdf,85,Sr. Rodríguez Sáa,Sr. Rodríguez Sáa.,yes,yes,same-paragraph,none,high,"Sí, no tengo problema.",Clean match.,
394,2009-12-02_r20,2009-12-02_r20_ORDINARIA.pdf,102,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Corresponde votar en particular todos los artículos menos los artículos 21y 39.,Clean match.,
395,2009-12-02_r20,2009-12-02_r20_ORDINARIA.pdf,112,Sra. Viudes,Sra. Viudes.,yes,yes,same-paragraph,none,high,"Sencillamente, se trata de un doble ascenso para aquellos miembros defuerzas de seguridad que",Clean match.,
396,2009-12-02_r20,2009-12-02_r20_ORDINARIA.pdf,117,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Aprobado.En consideración.Tiene la palabra el señor senador Pichetto.,"The quote concatenates three consecutive short lines by the same speaker (""Aprobado."" / ""En consideración."" / ""Tiene la palabra el señor senador Pichetto."") all under one ""Sr. Presidente."" label with no intervening label.",
397,2009-12-02_r20,2009-12-02_r20_ORDINARIA.pdf,118,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,"<a footnote superscript ""6"" appears in the source between ""inserciones."" and ""Tiene la palabra"", but it is a footnote marker (Ver el Apéndice), not spoken text>",high,Quedan aprobadas las inserciones. Tiene la palabra el señor senador Rossi.,Clean match aside from the footnote marker.,
398,2009-12-02_r20,2009-12-02_r20_ORDINARIA.pdf,135,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"En consideración el pedido de inserción.Si no se hace uso de la palabra, se",Clean match.,
